Center name,E[Nq],m*Rho,Rho,E[Ns],E[Tq],E[S],E[Ts],NormalEnqueued,PriorityEnqueued,TotalEnqueued,TotalServed,E[Tq] Normal,E[Tq] Priority
Skull_Island,200.30266351624925,16.546619986014655,0.25070636342446445,216.84928350226392,48.95380778401204,5.980706019041442,54.934513803053484,465,26,491,332,51.511619966141325,3.208320680546002
Entrance,0.0,0.699622959977116,0.023320765332570534,0.699622959977116,NaN,0.38161252362388143,NaN,0,0,0,220,0.0,0.0
Storm_Force,12.449209119146012,11.93196541029077,0.19886609017151283,24.381174529436784,4.10413487444374,3.6998342357490763,7.803969110192816,343,21,364,387,4.239223056239982,1.897694571771792
Harry_Potter_Journey,444.3573142117371,46.234575687450096,0.24592859408218137,490.59188989918715,37.76407769504848,4.62345756874501,42.38753526379349,1335,77,1412,1200,39.79760011738245,2.5075525805569363
Jurassic_World_VelociCoaster,1058.268355055845,23.55582897147884,0.24537321845290458,1081.8241840273238,66.59265999302643,2.929222255520685,69.52188224854712,1826,81,1907,965,69.45594669473195,2.0449869397636076
Incredible_Hulk_Coaster,135.90596037698435,7.572759960277765,0.23664874875868017,143.47872033726213,39.68057237284215,2.9125999847222173,42.59317235756437,385,26,411,312,42.17287470100477,2.7753263596649425
Restaurant_4,0.0,36.487710128396984,0.36487710128396983,36.487710128396984,NaN,16.522736661915616,NaN,0,0,0,265,0.0,0.0
Doctor_Doom_Fearfall,108.50280540462894,7.6117910772043995,0.23786847116263748,116.11459648183333,25.731890609793425,1.9685666578976895,27.700457267691114,474,32,506,464,27.39500102012054,1.0970676568230928
Restaurant_3,0.0,38.6140931323571,0.38614093132357097,38.6140931323571,NaN,17.551860514707773,NaN,0,0,0,264,0.0,0.0
Flight_Hippogriff,72.21431135872477,3.0449179744450654,0.21749414103179038,75.25922933316984,34.52477037070507,1.9750819293697723,36.49985230007484,236,15,251,185,36.65848422003027,0.9543391413221419
Restaurant_2,0.0,35.91670542458467,0.3591670542458467,35.91670542458467,NaN,16.022322122491303,NaN,0,0,0,269,0.0,0.0
Restaurant_1,0.0,37.30972293572755,0.3730972293572755,37.30972293572755,NaN,17.696311273862868,NaN,0,0,0,253,0.0,0.0
Skull_Island,255.0512510832935,15.687150211095855,0.23768409410751296,270.73840129438935,57.96619342802125,6.014242892432915,63.98043632045417,505,23,528,313,60.41529145038096,4.192519458818819
Entrance,0.0,0.699622959977116,0.023320765332570534,0.699622959977116,NaN,0.38161252362388143,NaN,0,0,0,220,0.0,0.0
Storm_Force,4.899995258516327,9.608240437311338,0.16013734062185564,14.508235695827665,2.12274162823812,3.843296174924535,5.966037803162655,250,27,277,300,2.169193686385767,1.6926299787228725
Harry_Potter_Journey,416.0992441086367,46.92849881085346,0.2496196745258163,463.02774291949015,34.79575560490342,4.619704558902719,39.41546016380614,1374,61,1435,1219,36.23148154862352,2.4566171348803594
Jurassic_World_VelociCoaster,979.054801082821,24.007634196428835,0.25007952287946705,1003.0624352792498,63.19880372777758,2.9247879224075737,66.12359165018515,1794,65,1859,985,65.42402642057928,1.7826574064506986
Incredible_Hulk_Coaster,157.5414674578833,7.41834928360606,0.23182341511268936,164.95981674148936,44.067543344862464,2.9476884570620103,47.01523180192447,418,11,429,302,45.177086264089326,1.9049124142420728
Restaurant_4,0.0,32.99809213621936,0.32998092136219365,32.99809213621936,NaN,16.362690315480677,NaN,0,0,0,242,0.0,0.0
Doctor_Doom_Fearfall,140.84509816979647,7.8340465205190135,0.24481395376621917,148.67914469031547,33.468142139357575,1.9749697110552136,35.44311185041279,479,26,505,476,35.23198533891587,0.9727231936491963
Restaurant_3,0.0,38.52180273471434,0.38521802734714344,38.52180273471434,NaN,17.77929356986816,NaN,0,0,0,260,0.0,0.0
Flight_Hippogriff,96.26652059383225,2.9888197459819725,0.21348712471299805,99.25534033981423,42.00720898639953,1.9492302691186778,43.95643925551821,263,12,275,184,43.88241578958956,0.908926549817996
Restaurant_2,0.0,34.55858779705764,0.3455858779705764,34.55858779705764,NaN,17.722352716439815,NaN,0,0,0,234,0.0,0.0
Restaurant_1,0.0,37.30972293572755,0.3730972293572755,37.30972293572755,NaN,17.696311273862868,NaN,0,0,0,253,0.0,0.0
Skull_Island,255.0512510832935,15.687150211095855,0.23768409410751296,270.73840129438935,57.96619342802125,6.014242892432915,63.98043632045417,505,23,528,313,60.41529145038096,4.192519458818819
Entrance,0.0,0.699622959977116,0.023320765332570534,0.699622959977116,NaN,0.38161252362388143,NaN,0,0,0,220,0.0,0.0
Storm_Force,4.899995258516327,9.608240437311338,0.16013734062185564,14.508235695827665,2.12274162823812,3.843296174924535,5.966037803162655,250,27,277,300,2.169193686385767,1.6926299787228725
Harry_Potter_Journey,416.0992441086367,46.92849881085346,0.2496196745258163,463.02774291949015,34.79575560490342,4.619704558902719,39.41546016380614,1374,61,1435,1219,36.23148154862352,2.4566171348803594
Jurassic_World_VelociCoaster,979.054801082821,24.007634196428835,0.25007952287946705,1003.0624352792498,63.19880372777758,2.9247879224075737,66.12359165018515,1794,65,1859,985,65.42402642057928,1.7826574064506986
Incredible_Hulk_Coaster,157.5414674578833,7.41834928360606,0.23182341511268936,164.95981674148936,44.067543344862464,2.9476884570620103,47.01523180192447,418,11,429,302,45.177086264089326,1.9049124142420728
Restaurant_4,0.0,32.99809213621936,0.32998092136219365,32.99809213621936,NaN,16.362690315480677,NaN,0,0,0,242,0.0,0.0
Doctor_Doom_Fearfall,140.84509816979647,7.8340465205190135,0.24481395376621917,148.67914469031547,33.468142139357575,1.9749697110552136,35.44311185041279,479,26,505,476,35.23198533891587,0.9727231936491963
Restaurant_3,0.0,38.52180273471434,0.38521802734714344,38.52180273471434,NaN,17.77929356986816,NaN,0,0,0,260,0.0,0.0
Flight_Hippogriff,96.26652059383225,2.9888197459819725,0.21348712471299805,99.25534033981423,42.00720898639953,1.9492302691186778,43.95643925551821,263,12,275,184,43.88241578958956,0.908926549817996
Restaurant_2,0.0,34.55858779705764,0.3455858779705764,34.55858779705764,NaN,17.722352716439815,NaN,0,0,0,234,0.0,0.0
