Center name,E[Nq],m*Rho,Rho,E[Ns],E[Tq],E[S],E[Ts],NormalEnqueued,PriorityEnqueued,TotalEnqueued,TotalServed,E[Tq] Normal,E[Tq] Priority
Flight_Hippogriff,364.2959159364327,11.279660649316348,0.8056900463797392,375.5755765857491,59.56341099455959,2.0003347898857786,61.563745784445366,3327,1415,4742,4372,84.23516468487884,1.554277052727677
Restaurant_2,15.499406810366082,28.395632760935673,0.28395632760935674,43.89503957130175,2.684799182813409,4.918676731618035,7.603475914431444,4476,0,4476,4476,2.684799182813409,0.0
Restaurant_1,7.405530324880396,27.770045608163947,0.27770045608163946,35.17557593304434,1.30761391988609,4.90342981529729,6.21104373518338,4391,0,4391,4391,1.30761391988609,0.0
Skull_Island,731.5860350574776,58.44020335690373,0.8854576266197535,790.0262384143814,67.30195616969725,6.054311293130091,73.35626746282733,6102,2326,8428,7484,91.81165564218782,3.0035098321488034
Entrance,0.0,2.131095156592534,0.07103650521975112,2.131095156592534,0.0,0.09887516252654506,0.09887516252654506,16711,0,16711,16711,0.0,0.0
Storm_Force,148.67044435011763,49.62785588118243,0.8271309313530405,198.29830023130006,11.927640081277879,3.9993747951318865,15.927014876409766,6973,2691,9664,9621,15.795739404699745,1.9045049708279755
Harry_Potter_Journey,1466.477304973689,171.0905473556051,0.9100561029553463,1637.567852329294,41.198797819832116,5.001006634291216,46.19980445412333,20220,7378,27598,26525,55.49948563294952,2.0066173398597895
Jurassic_World_VelociCoaster,2402.37998975329,86.45871742613397,0.9006116398555623,2488.8387071794236,72.16730789396188,3.006146965595824,75.1734548595577,18288,7522,25810,22299,101.3144345760639,1.3028233469951327
Incredible_Hulk_Coaster,588.381955852121,27.72916993398675,0.8665365604370859,616.1111257861078,59.00031193451602,2.999758360057058,62.00007029457308,5516,2216,7732,7167,81.98635474936927,1.7841512094572776
Restaurant_4,30.489382456251622,29.58618782079814,0.29586187820798143,60.07557027704976,5.190896974222757,5.037125729198791,10.228022703421548,4554,0,4554,4554,5.190896974222757,0.0
Doctor_Doom_Fearfall,432.4998477109025,27.620116138205187,0.8631286293189121,460.1199638491077,30.699466815473983,1.984130032836795,32.68359684831078,7704,3219,10923,10793,43.11717002550952,0.9803038673181699
Restaurant_3,23.03995574881967,30.56329594129829,0.3056329594129829,53.60325169011795,3.8121164957200624,5.056904010215647,8.86902050593571,4686,0,4686,4686,3.8121164957200624,0.0
Flight_Hippogriff,364.2959159364327,11.279660649316348,0.8056900463797392,375.5755765857491,59.56341099455959,2.0003347898857786,61.563745784445366,3327,1415,4742,4372,84.23516468487884,1.554277052727677
Restaurant_2,15.499406810366082,28.395632760935673,0.28395632760935674,43.89503957130175,2.684799182813409,4.918676731618035,7.603475914431444,4476,0,4476,4476,2.684799182813409,0.0
